student_id,subject_id,exam_type,marks_obtained,max_marks,attendance,exam_date
S00054,SUB002,IA1,87,100,77,2026-02-28
S00054,SUB003,IA1,85,100,97,2026-01-17
S00054,SUB004,Lab,87,100,80,2026-01-18
S00054,SUB005,IA2,46,100,67,2026-01-21
S00054,SUB006,IA2,48,100,86,2026-01-24
S00054,SUB007,Lab,62,100,79,2026-03-02
S00054,SUB008,Lab,30,100,63,2026-02-06
S00054,SUB009,EndSem,33,100,93,2026-01-17
S00054,SUB010,Lab,54,100,60,2026-02-26
S00055,SUB001,IA1,39,100,84,2026-03-13
S00055,SUB002,EndSem,49,100,96,2026-03-01
S00055,SUB003,EndSem,78,100,74,2026-02-21
S00055,SUB004,Lab,74,100,68,2026-03-04
S00055,SUB005,Lab,50,100,79,2026-03-01
S00055,SUB006,Lab,70,100,81,2026-03-01
S00055,SUB007,IA2,59,100,91,2026-02-15
S00055,SUB008,IA1,66,100,88,2026-01-22
S00055,SUB009,EndSem,37,100,68,2026-02-21
S00055,SUB010,EndSem,49,100,64,2026-02-11
S00056,SUB001,IA1,34,100,66,2026-02-06
S00056,SUB002,IA1,82,100,64,2026-02-19
S00056,SUB003,IA2,41,100,75,2026-02-07
S00056,SUB004,IA2,66,100,75,2026-02-12
S00056,SUB005,IA2,34,100,72,2026-01-14
S00056,SUB006,IA1,71,100,71,2026-01-22
S00056,SUB007,IA2,72,100,69,2026-03-12
S00056,SUB008,IA1,77,100,83,2026-01-13
S00056,SUB009,IA2,78,100,87,2026-01-31
S00056,SUB010,EndSem,76,100,94,2026-03-06
S00057,SUB001,Lab,38,100,89,2026-01-21
S00057,SUB002,IA2,83,100,70,2026-01-22
S00057,SUB003,EndSem,89,100,69,2026-02-09
S00057,SUB004,IA2,63,100,69,2026-01-24
S00057,SUB005,IA2,41,100,82,2026-02-17
S00057,SUB006,IA1,62,100,84,2026-02-24
S00057,SUB007,IA1,45,100,75,2026-03-05
S00057,SUB008,IA2,79,100,61,2026-02-17
S00057,SUB009,EndSem,48,100,87,2026-02-01
S00057,SUB010,IA2,55,100,99,2026-03-02
S00058,SUB001,IA2,68,100,70,2026-02-18
S00058,SUB002,IA1,50,100,96,2026-03-08
S00058,SUB003,IA1,59,100,65,2026-01-27
S00058,SUB004,IA1,80,100,90,2026-01-29
S00058,SUB005,IA2,40,100,65,2026-03-02
S00058,SUB006,Lab,80,100,93,2026-01-13
S00058,SUB007,IA2,78,100,94,2026-02-08
S00058,SUB008,Lab,86,100,87,2026-02-12
S00058,SUB009,IA2,55,100,96,2026-01-25
S00058,SUB010,IA2,43,100,74,2026-02-20
S00059,SUB001,Lab,36,100,77,2026-01-19
S00059,SUB002,EndSem,77,100,81,2026-03-12
S00059,SUB003,IA2,82,100,75,2026-01-24
S00059,SUB004,Lab,68,100,82,2026-02-08
S00059,SUB005,IA2,51,100,98,2026-01-21
S00059,SUB006,EndSem,89,100,61,2026-02-05
S00059,SUB007,IA1,84,100,75,2026-03-10
S00059,SUB008,EndSem,67,100,68,2026-02-15
S00059,SUB009,IA2,51,100,72,2026-02-17
S00059,SUB010,IA1,66,100,66,2026-01-13
S00060,SUB001,EndSem,53,100,64,2026-02-19
S00060,SUB002,IA2,88,100,81,2026-01-24
S00060,SUB003,EndSem,85,100,93,2026-03-01
S00060,SUB004,Lab,78,100,77,2026-01-15
S00060,SUB005,IA1,82,100,89,2026-02-15
S00060,SUB006,EndSem,43,100,78,2026-01-19
S00060,SUB007,Lab,89,100,61,2026-01-28
S00060,SUB008,EndSem,83,100,67,2026-01-13
S00060,SUB009,EndSem,87,100,68,2026-03-12
S00060,SUB010,Lab,73,100,66,2026-02-05
S00061,SUB001,EndSem,52,100,96,2026-02-26
S00061,SUB002,IA1,51,100,72,2026-02-09
S00061,SUB003,IA1,36,100,89,2026-01-13
S00061,SUB004,IA1,33,100,95,2026-03-04
S00061,SUB005,IA1,56,100,76,2026-01-18
S00061,SUB006,IA2,74,100,70,2026-02-02
S00061,SUB007,EndSem,30,100,76,2026-01-28
S00061,SUB008,IA2,37,100,96,2026-01-13
S00061,SUB009,IA2,39,100,65,2026-02-01
S00061,SUB010,EndSem,60,100,100,2026-02-04
S00062,SUB001,Lab,50,100,81,2026-01-25
S00062,SUB002,Lab,58,100,67,2026-02-10
S00062,SUB003,Lab,42,100,100,2026-03-06
S00062,SUB004,IA2,82,100,85,2026-02-12
S00062,SUB005,IA2,39,100,100,2026-01-15
S00062,SUB006,EndSem,87,100,78,2026-02-26
S00062,SUB007,IA2,69,100,87,2026-02-09
S00062,SUB008,IA1,60,100,73,2026-02-02
S00062,SUB009,EndSem,54,100,97,2026-02-18
S00062,SUB010,Lab,90,100,68,2026-03-06
S00063,SUB001,Lab,74,100,90,2026-02-09
S00063,SUB002,IA1,80,100,81,2026-02-05
S00063,SUB003,IA2,31,100,87,2026-02-12
S00063,SUB004,IA1,73,100,76,2026-02-10
S00063,SUB005,IA1,36,100,69,2026-03-04
S00063,SUB006,IA2,36,100,63,2026-02-08
S00063,SUB007,EndSem,35,100,85,2026-02-24
S00063,SUB008,IA1,89,100,73,2026-01-17
S00063,SUB009,Lab,41,100,68,2026-02-24
S00063,SUB010,IA1,53,100,81,2026-02-09
S00064,SUB001,EndSem,41,100,64,2026-01-14
S00064,SUB002,Lab,55,100,65,2026-02-25
S00064,SUB003,IA1,71,100,85,2026-02-09
S00064,SUB004,IA1,46,100,98,2026-02-10
S00064,SUB005,IA1,41,100,76,2026-02-06
S00064,SUB006,IA2,82,100,84,2026-02-20
S00064,SUB007,Lab,78,100,80,2026-01-31
S00064,SUB008,EndSem,33,100,75,2026-02-17
S00064,SUB009,Lab,86,100,95,2026-02-07
S00064,SUB010,Lab,63,100,88,2026-01-23
S00065,SUB001,Lab,42,100,83,2026-01-22
S00065,SUB002,Lab,89,100,65,2026-01-23
S00065,SUB003,Lab,60,100,96,2026-02-11
S00065,SUB004,IA2,47,100,72,2026-03-12
S00065,SUB005,EndSem,82,100,64,2026-02-26
S00065,SUB006,IA2,60,100,82,2026-03-01
S00065,SUB007,IA2,83,100,65,2026-02-25
S00065,SUB008,Lab,69,100,61,2026-02-25
S00065,SUB009,EndSem,55,100,95,2026-02-22
S00065,SUB010,IA1,82,100,99,2026-01-18
S00066,SUB001,EndSem,56,100,98,2026-02-24
S00066,SUB002,Lab,78,100,97,2026-02-19
S00066,SUB003,Lab,85,100,84,2026-01-15
S00066,SUB004,Lab,89,100,77,2026-01-14
S00066,SUB005,IA2,39,100,82,2026-01-23
S00066,SUB006,IA1,50,100,74,2026-03-03
S00066,SUB007,EndSem,36,100,86,2026-02-07
S00066,SUB008,IA1,83,100,87,2026-03-03
S00066,SUB009,IA2,47,100,96,2026-02-23
S00066,SUB010,IA2,30,100,71,2026-03-10
S00067,SUB001,EndSem,30,100,68,2026-02-04
S00067,SUB002,EndSem,69,100,86,2026-01-18
S00067,SUB003,IA2,63,100,77,2026-02-19
S00067,SUB004,Lab,72,100,65,2026-03-04
S00067,SUB005,IA2,44,100,100,2026-01-28
S00067,SUB006,IA1,71,100,87,2026-01-20
S00067,SUB007,IA2,48,100,82,2026-02-10
S00067,SUB008,Lab,36,100,75,2026-01-31
S00067,SUB009,IA1,90,100,70,2026-02-27
S00067,SUB010,IA2,79,100,81,2026-02-25
S00068,SUB001,IA2,61,100,65,2026-01-29
S00068,SUB002,IA2,32,100,67,2026-02-19
S00068,SUB003,Lab,78,100,73,2026-02-02
S00068,SUB004,IA1,89,100,97,2026-02-02
S00068,SUB005,IA2,45,100,61,2026-02-09
S00068,SUB006,Lab,72,100,100,2026-02-22
S00068,SUB007,IA2,43,100,94,2026-02-14
S00068,SUB008,IA2,57,100,64,2026-02-09
S00068,SUB009,EndSem,58,100,60,2026-02-04
S00068,SUB010,Lab,77,100,74,2026-02-09
S00069,SUB001,EndSem,61,100,74,2026-03-04
S00069,SUB002,EndSem,70,100,81,2026-03-11
S00069,SUB003,EndSem,88,100,78,2026-01-14
S00069,SUB004,IA1,81,100,81,2026-03-02
S00069,SUB005,Lab,57,100,87,2026-02-28
S00069,SUB006,Lab,72,100,76,2026-02-27
S00069,SUB007,IA1,66,100,98,2026-01-30
S00069,SUB008,IA2,69,100,90,2026-01-27
S00069,SUB009,IA1,75,100,82,2026-03-13
S00069,SUB010,IA2,34,100,65,2026-02-20
S00070,SUB001,IA1,57,100,64,2026-01-20
S00070,SUB002,EndSem,57,100,68,2026-03-05
S00070,SUB003,EndSem,46,100,65,2026-02-16
S00070,SUB004,Lab,59,100,87,2026-01-17
S00070,SUB005,IA2,31,100,78,2026-01-13
S00070,SUB006,Lab,61,100,83,2026-02-01
S00070,SUB007,IA2,83,100,90,2026-02-02
S00070,SUB008,EndSem,70,100,81,2026-02-04
S00070,SUB009,EndSem,40,100,91,2026-02-16
S00070,SUB010,IA2,52,100,78,2026-01-24
S00071,SUB001,IA2,49,100,60,2026-02-07
S00071,SUB002,Lab,33,100,80,2026-03-02
S00071,SUB003,EndSem,68,100,100,2026-02-16
S00071,SUB004,Lab,59,100,82,2026-02-23
S00071,SUB005,Lab,52,100,86,2026-02-17
S00071,SUB006,Lab,83,100,76,2026-03-03
S00071,SUB007,IA1,48,100,86,2026-03-11
S00071,SUB008,IA1,54,100,61,2026-02-18
S00071,SUB009,Lab,58,100,66,2026-02-23
S00071,SUB010,IA2,77,100,94,2026-02-09
S00072,SUB001,IA1,85,100,90,2026-01-31
S00072,SUB002,IA2,79,100,86,2026-01-27
S00072,SUB003,Lab,84,100,79,2026-03-13
S00072,SUB004,Lab,77,100,96,2026-02-07
S00072,SUB005,EndSem,84,100,74,2026-01-19
S00072,SUB006,IA1,52,100,72,2026-03-03
S00072,SUB007,EndSem,53,100,92,2026-03-08
S00072,SUB008,IA1,45,100,83,2026-03-11
S00072,SUB009,EndSem,85,100,70,2026-01-18
S00072,SUB010,Lab,76,100,68,2026-03-13
S00073,SUB001,IA2,67,100,70,2026-01-14
S00073,SUB002,Lab,78,100,63,2026-01-14
S00073,SUB003,IA2,58,100,64,2026-01-14
S00073,SUB004,Lab,43,100,89,2026-02-21
S00073,SUB005,EndSem,86,100,95,2026-02-05
S00073,SUB006,EndSem,80,100,87,2026-01-26
S00073,SUB007,IA2,86,100,89,2026-01-30
S00073,SUB008,IA1,58,100,61,2026-01-15
S00073,SUB009,EndSem,52,100,68,2026-01-14
S00073,SUB010,Lab,58,100,77,2026-03-12
S00074,SUB001,IA2,31,100,88,2026-02-26
S00074,SUB002,EndSem,64,100,88,2026-03-12
S00074,SUB003,Lab,66,100,74,2026-03-03
S00074,SUB004,EndSem,77,100,70,2026-03-10
S00074,SUB005,EndSem,68,100,69,2026-02-25
S00074,SUB006,IA1,79,100,68,2026-01-31
S00074,SUB007,IA1,59,100,94,2026-03-07
S00074,SUB008,IA1,35,100,80,2026-02-22
S00074,SUB009,IA1,51,100,90,2026-02-06
S00074,SUB010,EndSem,52,100,85,2026-03-06
S00075,SUB001,IA2,32,100,94,2026-01-14
S00075,SUB002,EndSem,85,100,66,2026-01-15
S00075,SUB003,Lab,60,100,60,2026-01-24
S00075,SUB004,IA1,86,100,88,2026-01-15
S00075,SUB005,IA2,66,100,88,2026-01-27
S00075,SUB006,EndSem,48,100,95,2026-02-22
S00075,SUB007,IA1,65,100,81,2026-01-21
S00075,SUB008,EndSem,80,100,90,2026-02-02
S00075,SUB009,IA2,42,100,66,2026-01-30
S00075,SUB010,Lab,72,100,86,2026-01-28
S00076,SUB001,IA1,56,100,85,2026-01-26
S00076,SUB002,EndSem,30,100,75,2026-02-02
S00076,SUB003,EndSem,71,100,92,2026-03-11
S00076,SUB004,Lab,49,100,99,2026-03-05
S00076,SUB005,IA2,39,100,63,2026-02-21
S00076,SUB006,EndSem,39,100,97,2026-02-24
S00076,SUB007,Lab,63,100,97,2026-02-12
S00076,SUB008,Lab,89,100,88,2026-03-03
S00076,SUB009,IA2,75,100,63,2026-02-17
S00076,SUB010,IA2,46,100,65,2026-02-12
S00077,SUB001,IA1,71,100,74,2026-02-24
S00077,SUB002,Lab,36,100,99,2026-02-25
S00077,SUB003,IA1,57,100,78,2026-01-24
S00077,SUB004,Lab,81,100,73,2026-01-13
S00077,SUB005,IA1,71,100,70,2026-02-21
S00077,SUB006,IA2,74,100,82,2026-02-21
S00077,SUB007,Lab,87,100,80,2026-02-24
S00077,SUB008,IA2,69,100,80,2026-02-19
S00077,SUB009,IA2,45,100,91,2026-01-28
S00077,SUB010,IA2,46,100,88,2026-02-24
S00078,SUB001,Lab,46,100,79,2026-03-05
S00078,SUB002,EndSem,47,100,84,2026-03-12
S00078,SUB003,IA2,87,100,60,2026-03-07
S00078,SUB004,IA1,42,100,98,2026-02-03
S00078,SUB005,IA1,63,100,81,2026-03-06
S00078,SUB006,Lab,83,100,73,2026-01-21
S00078,SUB007,IA1,90,100,81,2026-01-25
S00078,SUB008,IA2,67,100,65,2026-01-23
S00078,SUB009,EndSem,66,100,83,2026-03-09
S00078,SUB010,Lab,40,100,60,2026-02-09
S00079,SUB001,IA1,78,100,89,2026-01-15
S00079,SUB002,Lab,63,100,66,2026-02-11
S00079,SUB003,EndSem,40,100,83,2026-02-22
S00079,SUB004,IA2,84,100,93,2026-02-17
S00079,SUB005,Lab,40,100,72,2026-02-13
S00079,SUB006,EndSem,33,100,89,2026-02-27
S00079,SUB007,IA2,73,100,90,2026-02-01
S00079,SUB008,EndSem,53,100,91,2026-02-01
S00079,SUB009,IA1,40,100,61,2026-01-26
S00079,SUB010,IA1,48,100,90,2026-02-15
S00080,SUB001,EndSem,30,100,87,2026-02-07
S00080,SUB002,EndSem,53,100,93,2026-01-22
S00080,SUB003,IA1,82,100,85,2026-02-09
S00080,SUB004,IA1,87,100,91,2026-02-09
S00080,SUB005,EndSem,35,100,65,2026-03-10
S00080,SUB006,IA2,54,100,68,2026-01-19
S00080,SUB007,IA1,63,100,88,2026-03-11
S00080,SUB008,IA2,36,100,67,2026-02-21
S00080,SUB009,IA1,48,100,60,2026-02-09
S00080,SUB010,IA2,86,100,79,2026-01-18
S00081,SUB001,Lab,65,100,78,2026-01-18
S00081,SUB002,Lab,46,100,77,2026-03-07
S00081,SUB003,IA2,73,100,76,2026-03-03
S00081,SUB004,IA1,36,100,82,2026-01-24
S00081,SUB005,IA1,54,100,91,2026-01-17
S00081,SUB006,IA2,66,100,87,2026-03-10
S00081,SUB007,EndSem,84,100,94,2026-02-11
S00081,SUB008,EndSem,52,100,95,2026-02-09
S00081,SUB009,IA2,85,100,75,2026-01-21
S00081,SUB010,Lab,41,100,98,2026-02-23
S00082,SUB001,IA2,85,100,85,2026-02-11
S00082,SUB002,IA1,39,100,82,2026-02-09
S00082,SUB003,EndSem,70,100,81,2026-03-09
S00082,SUB004,EndSem,73,100,75,2026-01-21
S00082,SUB005,EndSem,44,100,83,2026-02-24
S00082,SUB006,IA1,51,100,77,2026-02-10
S00082,SUB007,Lab,33,100,68,2026-03-03
S00082,SUB008,IA2,34,100,96,2026-03-10
S00082,SUB009,Lab,63,100,89,2026-03-10
S00082,SUB010,EndSem,78,100,77,2026-03-03
S00083,SUB001,IA1,39,100,72,2026-01-23
S00083,SUB002,IA1,59,100,66,2026-01-21
S00083,SUB003,EndSem,78,100,84,2026-01-16
S00083,SUB004,IA2,46,100,77,2026-02-12
S00083,SUB005,IA2,38,100,73,2026-01-30
S00083,SUB006,Lab,67,100,89,2026-02-23
S00083,SUB007,IA2,65,100,93,2026-02-08
S00083,SUB008,EndSem,42,100,93,2026-01-26
S00083,SUB009,Lab,73,100,64,2026-02-24
S00083,SUB010,IA2,43,100,91,2026-03-04
S00084,SUB001,Lab,68,100,62,2026-02-23
S00084,SUB002,IA2,65,100,70,2026-01-16
S00084,SUB003,IA1,46,100,97,2026-02-13
S00084,SUB004,IA2,85,100,94,2026-02-02
S00084,SUB005,IA2,62,100,61,2026-01-20
S00084,SUB006,IA2,45,100,70,2026-03-01
S00084,SUB007,IA1,33,100,87,2026-02-10
S00084,SUB008,Lab,44,100,69,2026-01-15
S00084,SUB009,Lab,53,100,72,2026-02-06
S00084,SUB010,IA1,89,100,94,2026-01-22
S00085,SUB001,IA1,46,100,60,2026-02-23
S00085,SUB002,IA1,87,100,94,2026-03-08
S00085,SUB003,IA2,39,100,99,2026-02-19
S00085,SUB004,EndSem,37,100,95,2026-02-11
S00085,SUB005,Lab,79,100,82,2026-02-01
S00085,SUB006,IA2,36,100,86,2026-01-17
S00085,SUB007,IA2,35,100,95,2026-03-06
S00085,SUB008,EndSem,35,100,90,2026-02-23
S00085,SUB009,IA1,86,100,90,2026-02-16
S00085,SUB010,IA1,30,100,83,2026-01-16
S00086,SUB001,EndSem,90,100,98,2026-03-12
S00086,SUB002,EndSem,39,100,64,2026-02-20
S00086,SUB003,IA2,39,100,94,2026-01-24
S00086,SUB004,IA1,86,100,94,2026-03-05
S00086,SUB005,IA2,65,100,61,2026-01-18
S00086,SUB006,IA1,45,100,100,2026-02-28
S00086,SUB007,IA2,33,100,95,2026-03-03
S00086,SUB008,IA2,53,100,74,2026-02-28
S00086,SUB009,IA2,47,100,76,2026-01-24
S00086,SUB010,IA2,82,100,97,2026-01-27
S00087,SUB001,IA1,76,100,92,2026-02-19
S00087,SUB002,IA2,75,100,80,2026-01-29
S00087,SUB003,IA2,72,100,73,2026-02-26
S00087,SUB004,Lab,35,100,78,2026-02-15
S00087,SUB005,Lab,60,100,75,2026-03-09
S00087,SUB006,EndSem,37,100,95,2026-03-09
S00087,SUB007,Lab,82,100,93,2026-02-19
S00087,SUB008,EndSem,53,100,86,2026-01-31
S00087,SUB009,EndSem,32,100,68,2026-03-03
S00087,SUB010,IA1,68,100,62,2026-02-14
S00088,SUB001,IA2,64,100,61,2026-02-06
S00088,SUB002,Lab,55,100,72,2026-02-16
S00088,SUB003,Lab,64,100,77,2026-01-22
S00088,SUB004,Lab,32,100,79,2026-01-24
S00088,SUB005,IA2,64,100,71,2026-02-01
S00088,SUB006,IA2,41,100,99,2026-02-22
S00088,SUB007,IA1,53,100,93,2026-01-30
S00088,SUB008,IA2,32,100,99,2026-03-02
S00088,SUB009,Lab,87,100,79,2026-01-16
S00088,SUB010,IA2,73,100,68,2026-02-10
S00089,SUB001,EndSem,69,100,98,2026-02-28
S00089,SUB002,IA1,77,100,71,2026-03-08
S00089,SUB003,Lab,54,100,87,2026-03-05
S00089,SUB004,IA1,73,100,66,2026-03-08
S00089,SUB005,IA1,36,100,93,2026-02-03
S00089,SUB006,IA1,48,100,80,2026-01-26
S00089,SUB007,IA2,73,100,70,2026-03-11
S00089,SUB008,IA2,53,100,92,2026-01-31
S00089,SUB009,IA2,57,100,78,2026-02-01
S00089,SUB010,Lab,46,100,72,2026-02-05
S00090,SUB001,Lab,33,100,91,2026-02-06
S00090,SUB002,EndSem,43,100,100,2026-03-02
S00090,SUB003,EndSem,44,100,72,2026-01-31
S00090,SUB004,Lab,51,100,71,2026-02-04
S00090,SUB005,Lab,73,100,70,2026-02-10
S00090,SUB006,EndSem,87,100,69,2026-03-02
S00090,SUB007,IA2,80,100,76,2026-02-13
S00090,SUB008,IA2,75,100,68,2026-02-13
S00090,SUB009,IA1,51,100,70,2026-02-19
S00090,SUB010,EndSem,69,100,70,2026-02-02
S00091,SUB001,IA1,42,100,61,2026-02-11
S00091,SUB002,IA1,71,100,72,2026-03-09
S00091,SUB003,IA2,84,100,70,2026-02-18
S00091,SUB004,IA2,37,100,79,2026-01-26
S00091,SUB005,IA1,55,100,76,2026-02-02
S00091,SUB006,IA2,84,100,72,2026-02-03
S00091,SUB007,Lab,85,100,63,2026-01-31
S00091,SUB008,IA2,81,100,94,2026-02-16
S00091,SUB009,EndSem,68,100,83,2026-02-24
S00091,SUB010,EndSem,38,100,65,2026-03-10
S00092,SUB001,Lab,76,100,86,2026-02-19
S00092,SUB002,IA1,58,100,75,2026-02-02
S00092,SUB003,EndSem,83,100,70,2026-02-08
S00092,SUB004,IA1,59,100,85,2026-03-13
S00092,SUB005,EndSem,33,100,64,2026-03-11
S00092,SUB006,IA1,68,100,71,2026-03-12
S00092,SUB007,IA1,75,100,79,2026-02-16
S00092,SUB008,Lab,48,100,97,2026-03-01
S00092,SUB009,IA2,54,100,65,2026-01-22
S00092,SUB010,IA2,63,100,84,2026-01-16
S00093,SUB001,Lab,38,100,65,2026-03-10
S00093,SUB002,Lab,75,100,72,2026-03-03
S00093,SUB003,EndSem,83,100,85,2026-03-11
S00093,SUB004,EndSem,83,100,97,2026-01-17
S00093,SUB005,IA1,82,100,65,2026-01-13
S00093,SUB006,Lab,48,100,66,2026-02-12
S00093,SUB007,EndSem,47,100,76,2026-03-02
S00093,SUB008,IA2,63,100,97,2026-02-13
S00093,SUB009,Lab,39,100,64,2026-02-10
S00093,SUB010,Lab,78,100,98,2026-03-10
S00094,SUB001,IA2,55,100,92,2026-03-11
S00094,SUB002,IA2,89,100,100,2026-01-28
S00094,SUB003,IA2,70,100,71,2026-01-26
S00094,SUB004,Lab,76,100,71,2026-01-16
S00094,SUB005,EndSem,90,100,78,2026-02-19
S00094,SUB006,Lab,73,100,96,2026-01-24
S00094,SUB007,IA2,75,100,73,2026-01-13
S00094,SUB008,IA1,31,100,100,2026-02-07
S00094,SUB009,Lab,37,100,96,2026-01-22
S00094,SUB010,IA1,63,100,95,2026-02-19
S00095,SUB001,Lab,30,100,88,2026-02-13
S00095,SUB002,Lab,30,100,89,2026-02-14
S00095,SUB003,Lab,73,100,96,2026-03-01
S00095,SUB004,Lab,84,100,76,2026-03-06
S00095,SUB005,IA1,67,100,73,2026-01-14
S00095,SUB006,IA2,88,100,65,2026-02-04
S00095,SUB007,EndSem,48,100,88,2026-02-02
S00095,SUB008,EndSem,46,100,63,2026-01-25
S00095,SUB009,IA2,37,100,87,2026-02-10
S00095,SUB010,IA2,38,100,91,2026-02-17
S00096,SUB001,EndSem,48,100,95,2026-02-04
S00096,SUB002,EndSem,54,100,75,2026-03-01
S00096,SUB003,IA1,76,100,73,2026-01-29
S00096,SUB004,IA1,84,100,73,2026-01-29
S00096,SUB005,EndSem,34,100,90,2026-01-29
S00096,SUB006,EndSem,39,100,63,2026-01-27
S00096,SUB007,IA2,67,100,64,2026-01-17
S00096,SUB008,IA1,35,100,75,2026-01-26
S00096,SUB009,EndSem,47,100,74,2026-01-30
S00096,SUB010,IA1,64,100,61,2026-02-17
S00097,SUB001,IA1,80,100,72,2026-03-12
S00097,SUB002,IA2,73,100,76,2026-02-07
S00097,SUB003,IA2,89,100,61,2026-02-25
S00097,SUB004,IA1,57,100,67,2026-03-07
S00097,SUB005,IA1,85,100,81,2026-03-09
S00097,SUB006,IA1,51,100,100,2026-02-06
S00097,SUB007,IA1,65,100,81,2026-01-31
S00097,SUB008,IA1,64,100,75,2026-02-28
S00097,SUB009,IA1,45,100,88,2026-02-14
S00097,SUB010,EndSem,76,100,85,2026-01-19
S00098,SUB001,Lab,53,100,78,2026-02-20
S00098,SUB002,IA2,48,100,64,2026-02-10
S00098,SUB003,IA2,50,100,87,2026-02-27
S00098,SUB004,Lab,39,100,70,2026-01-17
S00098,SUB005,Lab,63,100,62,2026-02-13
S00098,SUB006,IA1,67,100,96,2026-02-09
S00098,SUB007,IA2,43,100,90,2026-03-01
S00098,SUB008,EndSem,68,100,73,2026-03-13
S00098,SUB009,IA2,40,100,63,2026-02-25
S00098,SUB010,EndSem,49,100,78,2026-01-13
S00099,SUB001,IA1,47,100,80,2026-01-24
S00099,SUB002,IA2,40,100,83,2026-01-21
S00099,SUB003,IA1,33,100,91,2026-03-10
S00099,SUB004,IA2,76,100,95,2026-02-07
S00099,SUB005,IA1,56,100,78,2026-03-08
S00099,SUB006,IA1,51,100,97,2026-02-12
S00099,SUB007,Lab,30,100,70,2026-02-18
S00099,SUB008,IA2,43,100,74,2026-01-13
S00099,SUB009,EndSem,73,100,84,2026-02-08
S00099,SUB010,IA2,58,100,63,2026-03-03
S00100,SUB001,IA2,71,100,90,2026-02-01
S00100,SUB002,Lab,50,100,76,2026-03-03
S00100,SUB003,EndSem,63,100,71,2026-02-17
S00100,SUB004,Lab,30,100,61,2026-02-11
S00100,SUB005,Lab,44,100,71,2026-02-04
S00100,SUB006,Lab,58,100,80,2026-02-25
S00100,SUB007,IA1,77,100,77,2026-01-29
S00100,SUB008,IA1,56,100,93,2026-02-04
S00100,SUB009,IA1,36,100,70,2026-03-12
S00100,SUB010,IA1,64,100,81,2026-02-03
S00101,SUB001,IA2,50,100,66,2026-02-20
S00101,SUB002,IA2,63,100,99,2026-01-13
S00101,SUB003,IA1,34,100,69,2026-02-11
S00101,SUB004,IA2,31,100,98,2026-03-03
S00101,SUB005,Lab,32,100,85,2026-02-17
S00101,SUB006,IA1,71,100,80,2026-02-18
S00101,SUB007,IA1,51,100,91,2026-01-14
S00101,SUB008,IA1,41,100,89,2026-02-27
S00101,SUB009,EndSem,71,100,76,2026-01-25
S00101,SUB010,IA2,87,100,82,2026-01-18
S00102,SUB001,EndSem,33,100,97,2026-02-13
S00102,SUB002,Lab,41,100,93,2026-03-01
S00102,SUB003,EndSem,57,100,64,2026-02-28
S00102,SUB004,IA2,88,100,100,2026-02-14
S00102,SUB005,IA1,60,100,92,2026-03-05
S00102,SUB006,IA2,67,100,68,2026-01-24
S00102,SUB007,Lab,84,100,90,2026-02-14
S00102,SUB008,IA2,72,100,73,2026-02-27
S00102,SUB009,IA1,58,100,79,2026-03-07
S00102,SUB010,Lab,38,100,96,2026-01-17
S00103,SUB001,IA2,81,100,80,2026-02-12
S00103,SUB002,Lab,30,100,72,2026-03-08
S00103,SUB003,IA2,83,100,79,2026-02-22
S00103,SUB004,Lab,73,100,65,2026-03-09
S00103,SUB005,Lab,71,100,94,2026-02-11
S00103,SUB006,IA2,72,100,94,2026-02-04
S00103,SUB007,EndSem,88,100,65,2026-02-10
S00103,SUB008,IA2,30,100,80,2026-02-22
S00103,SUB009,Lab,48,100,78,2026-02-14
S00103,SUB010,EndSem,77,100,91,2026-03-05
S00104,SUB001,IA2,49,100,92,2026-02-03
S00104,SUB002,IA1,33,100,93,2026-01-15
S00104,SUB003,Lab,59,100,62,2026-01-17
S00104,SUB004,IA1,65,100,100,2026-02-05
S00104,SUB005,IA2,66,100,75,2026-03-05
S00104,SUB006,IA2,49,100,85,2026-03-03
S00104,SUB007,IA1,86,100,75,2026-01-18
S00104,SUB008,Lab,80,100,87,2026-01-18
S00104,SUB009,Lab,35,100,87,2026-02-27
S00104,SUB010,Lab,75,100,65,2026-01-22
S00105,SUB001,IA2,72,100,86,2026-03-02
S00105,SUB002,IA2,55,100,93,2026-01-30
S00105,SUB003,IA1,69,100,75,2026-02-15
S00105,SUB004,EndSem,50,100,73,2026-02-24
S00105,SUB005,EndSem,63,100,72,2026-03-08
S00105,SUB006,IA1,40,100,97,2026-01-16
S00105,SUB007,EndSem,35,100,94,2026-03-13
S00105,SUB008,Lab,59,100,61,2026-01-30
S00105,SUB009,Lab,67,100,76,2026-01-22
S00105,SUB010,IA2,84,100,99,2026-01-17
S00106,SUB001,IA1,56,100,77,2026-02-06
S00106,SUB002,IA1,56,100,60,2026-03-06
S00106,SUB003,IA1,90,100,73,2026-01-23
S00106,SUB004,IA1,77,100,82,2026-02-19
S00106,SUB005,Lab,30,100,67,2026-02-09
S00106,SUB006,Lab,67,100,76,2026-02-06
S00106,SUB007,Lab,79,100,100,2026-02-10
S00106,SUB008,IA1,40,100,71,2026-02-11
S00106,SUB009,IA1,52,100,70,2026-02-13
S00106,SUB010,IA1,76,100,97,2026-02-08
S00107,SUB001,Lab,79,100,68,2026-01-26
S00107,SUB002,EndSem,49,100,90,2026-03-04
S00107,SUB003,Lab,86,100,89,2026-01-24
